t,u_L2,p_L2,solid_force_L2,volume,inlet_scale,tip_dx,tip_dy,cyl_dx,cyl_dy,max_u,umax_x,umax_y,elapsed_s
1.01000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,3912.313
1.02000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,3943.830
1.03000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,3978.760
1.04000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4018.804
1.05000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4052.356
1.06000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4087.357
1.07000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4126.104
1.08000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4162.391
1.09000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4199.894
1.10000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4233.762
1.11000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4269.399
1.12000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4302.504
1.13000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4339.595
1.14000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4374.597
1.15000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4410.450
1.16000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4441.273
1.17000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4471.707
1.18000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4502.550
1.19000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4539.527
1.20000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4581.519
1.21000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4622.208
1.22000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4655.500
1.23000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4695.327
1.24000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4725.626
1.25000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4755.774
1.26000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4789.493
1.27000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4821.759
1.28000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4863.127
1.29000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4896.434
1.30000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4935.677
1.31000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,4978.339
1.32000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5008.958
1.33000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5051.669
1.34000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5087.636
1.35000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5121.318
1.36000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5157.126
1.37000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5187.974
1.38000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5224.705
1.39000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5258.072
1.40000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5294.695
1.41000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5331.498
1.42000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5367.029
1.43000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5400.267
1.44000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5435.868
1.45000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5485.229
1.46000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5516.977
1.47000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5552.592
1.48000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5590.695
1.49000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5625.988
1.50000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5661.992
1.51000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5700.477
1.52000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5734.344
1.53000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5769.291
1.54000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5814.943
1.55000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5850.119
1.56000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5885.172
1.57000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5925.892
1.58000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,5957.589
1.59000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6009.280
1.60000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6071.796
1.61000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6134.083
1.62000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6199.792
1.63000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6261.208
1.64000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6316.639
1.65000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6375.652
1.66000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6435.326
1.67000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6476.892
1.68000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6511.521
1.69000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6544.974
1.70000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6578.814
1.71000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6611.632
1.72000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6651.541
1.73000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6689.800
1.74000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6723.843
1.75000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6762.319
1.76000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6820.027
1.77000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6865.194
1.78000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6899.148
1.79000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6933.285
1.80000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,6969.664
1.81000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7005.938
1.82000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7045.623
1.83000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7084.216
1.84000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7126.219
1.85000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7168.447
1.86000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7206.388
1.87000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7243.245
1.88000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7279.901
1.89000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7315.189
1.90000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7350.717
1.91000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7389.486
1.92000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7422.112
1.93000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7461.034
1.94000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7497.690
1.95000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7531.165
1.96000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7565.205
1.97000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7601.009
1.98000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7638.816
1.99000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7677.926
2.00000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7711.063
2.01000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7749.341
2.02000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7784.258
2.03000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7816.903
2.04000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7853.012
2.05000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7888.616
2.06000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7924.064
2.07000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,7960.248
2.08000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8001.905
2.09000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8034.620
2.10000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8068.494
2.11000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8103.033
2.12000000e+00,3.5092650357e+197,8.3826154348e+205,1.5349194410e+19,5.8146002092e+09,2.0000000000e+02,1.1013943344e+04,1.7768920460e+04,1.0925124715e+03,1.6713991681e+03,9.3301079759e+98,108.5000,1.0000,8153.777
