demo-340-000092-x_displacement_step,demo-340-000091-x_displacement_step,demo-340-000090-x_displacement_step
0.49876556313337184,0.4869303822075677,0.4637375585164818
0.49163464020712255,0.47988425209833596,0.455969971971655
0.48440388844275195,0.4722759487738635,0.44846721692206715
0.4770413543407426,0.46484844703799966,0.4410071360386969
0.4693079377892888,0.4571735043264009,0.43303156618137684
0.46168562671157853,0.4490706007674865,0.4252201293253479
0.4538166911961412,0.4415367911454606,0.4176813803795232
0.44559896088937845,0.43394451531128486,0.4096375439848188
0.43783918402331534,0.4259629646003986,0.4017127966522789
0.4301506862125406,0.4183503035140699,0.39453514440672977
0.4225236308954037,0.4107157478678547,0.38725254129022146
0.41518441588600274,0.4032259234677771,0.3798025146433448
0.4079391989725536,0.3961814227616125,0.37308242827516414
0.4010042715867248,0.39008953993224194,0.3674036949868007
0.39508611661342274,0.383940009276176,0.36243240447758773
0.38989258503778434,0.37812280056593006,0.3571267829308089
0.3847920658700372,0.3732385862827894,0.35278897477406823
0.3802200070035491,0.36941286721382416,0.3490626763101179
0.3767351182913019,0.36696775678651705,0.34586321874205894
0.37432745618912633,0.36520522972344094,0.3434915539843637
0.37292338956931137,0.3639958560492278,0.3423524253474024
0.3727645864544653,0.3640699612248304,0.34246508241818785
0.3737913727976909,0.36540842368598025,0.34373609006311745
0.3758696820604823,0.36768370756926516,0.3463334269022622
0.37894240534486845,0.37106235872880844,0.35035684881647344
0.38314779570365887,0.37577669532263047,0.35542380031667364
0.38839846376972686,0.38146237039470443,0.36186396780051555
0.3948333554564274,0.38812511413790163,0.36957680346843413
0.40242301918468537,0.39623567132692306,0.37860966073934166
0.41146020849818066,0.4055105112533728,0.38801820714921154
0.4208679580638146,0.4156866165301729,0.39853092481343766
0.4311024344650629,0.42618596068288706,0.4100959060435698
0.4426723467619522,0.4377829537364175,0.42128406875804125
0.4545938751947396,0.4499188605315372,0.43309674032075063
0.46679819509225084,0.46202623667070397,0.44593059856829576
0.47910835740531854,0.4743977233226342,0.4584036693515079
0.49107223888601736,0.48649689035336263,0.4707207399885125
0.502740524643049,0.4981873535116488,0.48272188408001093
0.5140255653802603,0.5094940976154223,0.49424668288236906
0.5244655099941526,0.5199348690524725,0.5052976806547569
0.5343544377030398,0.5296254591091627,0.5152702383535679
0.5435181720616844,0.5387058286310749,0.5243187299626533
0.5514625662228869,0.5467306483345362,0.5325718378963227
0.5586535019309353,0.5537573094824177,0.5402415552526196
0.5651444218772907,0.5600767864415397,0.5467231627776343
0.570821447304896,0.5658035845876033,0.5526825297292646
0.5756657144153532,0.5706808477933605,0.5578821224657344
0.5798491112541269,0.5747729292250787,0.5625323630937078
0.5835125290638643,0.5784781694880909,0.5665076732362875
0.5867268089388202,0.5816482078256946,0.5697621799686992
0.5894901010798279,0.5844542795202454,0.5728039244713956
0.5916522297514588,0.5869992695536339,0.5756039016896402
0.5933841910493014,0.5889172749220586,0.5777343437603106
0.5952020920222922,0.5903448624271819,0.5793644391393389
0.5967984385961385,0.5918209733810362,0.5810700607756434
0.5982089734165641,0.5933153824743547,0.5823958473521029
0.5992255812488698,0.5945041113277767,0.5832855425580805
0.5998768010609086,0.5953262785661992,0.5839525127359393
0.6004973406571821,0.5959637877228532,0.5844979954491147
0.6010302612995024,0.596545420993482,0.5848964580499805
0.6013504720351073,0.5968907446381773,0.5851548405674947
0.6014467921387563,0.5970068532615465,0.5852947821786698
0.6013747409090413,0.5970403345175164,0.5853330097379399
0.6012140080815846,0.5969370403948211,0.5852632740732842
0.6010023935834898,0.5966245624404369,0.5850775504259038
0.6007254303284315,0.5961158090055727,0.5847708089761035
0.6003656513656284,0.5954672878960794,0.5843363599596427
0.5999162242931038,0.5947108193575457,0.5837607044278805
0.5993697025123292,0.5938338007966439,0.5830312189478433
0.5987136088465033,0.5928389920085595,0.5821627382473247
0.597938105415875,0.5918459497906514,0.5811992436008844
0.5970534894743811,0.590831184117125,0.5800743129379298
0.5960801189063549,0.5896130651028197,0.5786912820111965
0.5949513649661851,0.5882516236292175,0.5770668401857153
0.5936180713538757,0.587046553454966,0.5752361347188082
0.5921200816406278,0.58600713288921,0.5732233055795313
0.5906459141968881,0.5847605215787828,0.5714003493271231
0.5889598479837594,0.5832015905544228,0.5695665093200832
0.5869907415206861,0.5816005725176356,0.5671357248239162
0.5849080056396871,0.5799643837373119,0.564646683343119
0.5829589083787752,0.5778766425813615,0.5622861389382801
0.5809602328146328,0.5754341860578378,0.5597196079955535
0.5787428491541033,0.5729443749915808,0.5569956171185766
0.5764394047896266,0.5702641073335009,0.5538925895172346
0.5739937273484215,0.5672467946635626,0.5504113139976734
0.5711604994587292,0.5640995931178694,0.546804470495337
0.568045729705682,0.5607195770134588,0.5432226822728083
0.5646833504431104,0.556935910453334,0.5391161106995537
0.5613410740766123,0.553109586510476,0.5346734915515492
0.5578087051586975,0.549342451669218,0.5301538264905801
0.5538650682995543,0.5453646079069709,0.5256684255560768
0.5497709076483301,0.5405760660590355,0.5205520014287071
0.5454546415750101,0.5356141497551199,0.5149983546427561
0.5406718468726888,0.5305199329047408,0.5097296361001435
0.5355484644938147,0.5249865446453408,0.5040470367524656
0.5301756240109297,0.5194643919598081,0.4977330470117869
0.5244226035419921,0.5137528605609389,0.4915659171845339
0.5185491696615527,0.5073424486343991,0.4853688981069546
0.5125694681072395,0.5008250513841748,0.4780876508141507
0.505881869095494,0.49399420610670686,0.4709470581116204
0.49899238940720037,0.48706418191551815,0.46390425828064985
0.4918970633754671,0.48000019687658235,0.45613934184505234
0.4846617721880466,0.472392143857004,0.44867064627951003
0.4772857653084783,0.46501315332919213,0.4412235199359398
0.4695380898791204,0.45737052046158433,0.4332657968477245
0.4619453283828936,0.44927461132146695,0.425435388918771
0.4541129409053555,0.4417037578293097,0.4179344891069319
0.44590928842888844,0.4341110228832219,0.4099264820584081
0.43812761055905924,0.4261532911481931,0.40200198572732915
0.43043474469930953,0.4186166515896039,0.3948329954783183
0.4228411261709122,0.41101059426439934,0.38758748009150223
0.4155662890066989,0.4035505743604928,0.38017578267916163
0.40836867737064186,0.3965249438804317,0.3734728884830367
0.4014706250183495,0.3905028083455442,0.3677566906925549
0.39555455545720064,0.3844762997040705,0.36291486817951646
0.3904203111656004,0.37872628929058627,0.35761952671602226
0.3854027002635674,0.3738837097753336,0.3532700011337322
0.38089536323951534,0.37002967247820817,0.34956964321120965
0.37741749382218504,0.36756278731915226,0.34635983515435265
0.37502963418144764,0.3659312928515399,0.3439835047653934
0.37356511878079535,0.36477184199570334,0.342821918124921
0.3733069036810901,0.36477660031999837,0.342937300302262
0.37427326815036843,0.36611188278451423,0.3442305055300008
0.3762867773078826,0.3684222806364599,0.3468481738135474
0.37928518699412916,0.37183523031348,0.3508481435472175
0.3834347328305736,0.3764647755816599,0.3559210486197555
